OBJECTID *,Shape *,admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo,Shape_Length,Shape_Area,,,,,,,,,,,,,,,,,,,,,,,,,
927,Polygon,Sasaima,CO25718,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.592406,0.0091,,,,,,,,,,,,,,,,,,,,,,,,,
928,Polygon,Sativanorte,CO15720,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.703268,0.013171,,,,,,,,,,,,,,,,,,,,,,,,,
929,Polygon,Sativasur,CO15723,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.455347,0.004481,,,,,,,,,,,,,,,,,,,,,,,,,
930,Polygon,Segovia,CO05736,<Null>,<Null>,<Null>,Antioquia,CO05,Colombia,CO,1/1/18,4/16/20,<Null>,1.915096,0.092298,,,,,,,,,,,,,,,,,,,,,,,,,
931,Polygon,Sesquilé,CO25736,Sesquile,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.638581,0.011509,,,,,,,,,,,,,,,,,,,,,,,,,
932,Polygon,Sevilla,CO76736,<Null>,<Null>,<Null>,Valle del Cauca,CO76,Colombia,CO,1/1/18,4/16/20,<Null>,1.803872,0.043712,,,,,,,,,,,,,,,,,,,,,,,,,
933,Polygon,Siachoque,CO15740,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.483355,0.009727,,,,,,,,,,,,,,,,,,,,,,,,,
934,Polygon,Sibaté,CO25740,Sibate,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.55129,0.009951,,,,,,,,,,,,,,,,,,,,,,,,,
935,Polygon,Sibundoy,CO86749,<Null>,<Null>,<Null>,Putumayo,CO86,Colombia,CO,1/1/18,4/16/20,<Null>,0.511382,0.007922,,,,,,,,,,,,,,,,,,,,,,,,,
936,Polygon,Silos,CO54743,<Null>,<Null>,<Null>,Norte de Santander,CO54,Colombia,CO,1/1/18,4/16/20,<Null>,0.900375,0.025927,,,,,,,,,,,,,,,,,,,,,,,,,
937,Polygon,Silvania,CO25743,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.570284,0.013246,,,,,,,,,,,,,,,,,,,,,,,,,
938,Polygon,Silvia,CO19743,<Null>,<Null>,<Null>,Cauca,CO19,Colombia,CO,1/1/18,4/16/20,<Null>,1.446986,0.055294,,,,,,,,,,,,,,,,,,,,,,,,,
939,Polygon,Simacota,CO68745,<Null>,<Null>,<Null>,Santander,CO68,Colombia,CO,1/1/18,4/16/20,<Null>,3.119549,0.07398,,,,,,,,,,,,,,,,,,,,,,,,,
940,Polygon,Simijaca,CO25745,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.482285,0.007893,,,,,,,,,,,,,,,,,,,,,,,,,
941,Polygon,Simití,CO13744,Simiti,<Null>,<Null>,Bolívar,CO13,Colombia,CO,1/1/18,4/16/20,<Null>,2.572802,0.111067,,,,,,,,,,,,,,,,,,,,,,,,,
942,Polygon,Sincelejo,CO70001,<Null>,<Null>,<Null>,Sucre,CO70,Colombia,CO,1/1/18,4/16/20,<Null>,1.17462,0.023029,,,,,,,,,,,,,,,,,,,,,,,,,
943,Polygon,Sipí,CO27745,Sipi,<Null>,<Null>,Chocó,CO27,Colombia,CO,1/1/18,4/16/20,<Null>,2.221239,0.12858,,,,,,,,,,,,,,,,,,,,,,,,,
944,Polygon,Sitionuevo,CO47745,<Null>,<Null>,<Null>,Magdalena,CO47,Colombia,CO,1/1/18,4/16/20,<Null>,1.54211,0.080278,,,,,,,,,,,,,,,,,,,,,,,,,
945,Polygon,Soacha,CO25754,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.913474,0.015275,,,,,,,,,,,,,,,,,,,,,,,,,
946,Polygon,Soatá,CO15753,Soata,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.501445,0.010054,,,,,,,,,,,,,,,,,,,,,,,,,
947,Polygon,Socha,CO15757,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.575364,0.012256,,,,,,,,,,,,,,,,,,,,,,,,,
948,Polygon,Socorro,CO68755,<Null>,<Null>,<Null>,Santander,CO68,Colombia,CO,1/1/18,4/16/20,<Null>,0.467493,0.010447,,,,,,,,,,,,,,,,,,,,,,,,,
949,Polygon,Socotá,CO15755,Socota,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,1.198764,0.049259,,,,,,,,,,,,,,,,,,,,,,,,,
950,Polygon,Sogamoso,CO15759,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.719738,0.016997,,,,,,,,,,,,,,,,,,,,,,,,,
951,Polygon,Solano,CO18756,<Null>,<Null>,<Null>,Caquetá,CO18,Colombia,CO,1/1/18,4/16/20,<Null>,20.045859,3.43579,,,,,,,,,,,,,,,,,,,,,,,,,
952,Polygon,Soledad,CO08758,<Null>,<Null>,<Null>,Atlántico,CO08,Colombia,CO,1/1/18,4/16/20,<Null>,0.420027,0.004908,,,,,,,,,,,,,,,,,,,,,,,,,
953,Polygon,Solita,CO18785,<Null>,<Null>,<Null>,Caquetá,CO18,Colombia,CO,1/1/18,4/16/20,<Null>,1.246106,0.038722,,,,,,,,,,,,,,,,,,,,,,,,,
954,Polygon,Somondoco,CO15761,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.370385,0.004793,,,,,,,,,,,,,,,,,,,,,,,,,
955,Polygon,Sonsón,CO05756,Sonson,<Null>,<Null>,Antioquia,CO05,Colombia,CO,1/1/18,4/16/20,<Null>,3.206095,0.109889,,,,,,,,,,,,,,,,,,,,,,,,,
956,Polygon,Sopetrán,CO05761,Sopetran,<Null>,<Null>,Antioquia,CO05,Colombia,CO,1/1/18,4/16/20,<Null>,0.847144,0.017895,,,,,,,,,,,,,,,,,,,,,,,,,
957,Polygon,Soplaviento,CO13760,<Null>,<Null>,<Null>,Bolívar,CO13,Colombia,CO,1/1/18,4/16/20,<Null>,0.548698,0.007642,,,,,,,,,,,,,,,,,,,,,,,,,
958,Polygon,Sopó,CO25758,Sopo,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.598258,0.009056,,,,,,,,,,,,,,,,,,,,,,,,,
959,Polygon,Sora,CO15762,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.299867,0.003905,,,,,,,,,,,,,,,,,,,,,,,,,
960,Polygon,Soracá,CO15764,Soraca,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.351033,0.004549,,,,,,,,,,,,,,,,,,,,,,,,,
961,Polygon,Sotaquirá,CO15763,Sotaquira,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.932091,0.023288,,,,,,,,,,,,,,,,,,,,,,,,,
962,Polygon,Sotará - Paispamba,CO19760,Sotara - Paispamba,<Null>,<Null>,Cauca,CO19,Colombia,CO,1/1/18,4/16/20,<Null>,1.443399,0.041864,,,,,,,,,,,,,,,,,,,,,,,,,
963,Polygon,Suaita,CO68770,<Null>,<Null>,<Null>,Santander,CO68,Colombia,CO,1/1/18,4/16/20,<Null>,0.917743,0.023295,,,,,,,,,,,,,,,,,,,,,,,,,
964,Polygon,Suan,CO08770,<Null>,<Null>,<Null>,Atlántico,CO08,Colombia,CO,1/1/18,4/16/20,<Null>,0.298067,0.003512,,,,,,,,,,,,,,,,,,,,,,,,,
965,Polygon,Suárez,CO19780,Suarez,<Null>,<Null>,Cauca,CO19,Colombia,CO,1/1/18,4/16/20,<Null>,1.094262,0.031849,,,,,,,,,,,,,,,,,,,,,,,,,
966,Polygon,Suárez,CO73770,Suarez,<Null>,<Null>,Tolima,CO73,Colombia,CO,1/1/18,4/16/20,<Null>,0.969883,0.015477,,,,,,,,,,,,,,,,,,,,,,,,,
967,Polygon,Suaza,CO41770,<Null>,<Null>,<Null>,Huila,CO41,Colombia,CO,1/1/18,4/16/20,<Null>,0.939422,0.034893,,,,,,,,,,,,,,,,,,,,,,,,,
968,Polygon,Subachoque,CO25769,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.732996,0.017059,,,,,,,,,,,,,,,,,,,,,,,,,
969,Polygon,Sucre,CO19785,<Null>,<Null>,<Null>,Cauca,CO19,Colombia,CO,1/1/18,4/16/20,<Null>,0.765694,0.011018,,,,,,,,,,,,,,,,,,,,,,,,,
970,Polygon,Sucre,CO68773,<Null>,<Null>,<Null>,Santander,CO68,Colombia,CO,1/1/18,4/16/20,<Null>,1.736607,0.042678,,,,,,,,,,,,,,,,,,,,,,,,,
971,Polygon,Sucre,CO70771,<Null>,<Null>,<Null>,Sucre,CO70,Colombia,CO,1/1/18,4/16/20,<Null>,2.14668,0.092955,,,,,,,,,,,,,,,,,,,,,,,,,
972,Polygon,Suesca,CO25772,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.90882,0.014115,,,,,,,,,,,,,,,,,,,,,,,,,
973,Polygon,Supatá,CO25777,Supata,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.492311,0.010633,,,,,,,,,,,,,,,,,,,,,,,,,
974,Polygon,Supía,CO17777,Supia,<Null>,<Null>,Caldas,CO17,Colombia,CO,1/1/18,4/16/20,<Null>,0.577234,0.009916,,,,,,,,,,,,,,,,,,,,,,,,,
975,Polygon,Suratá,CO68780,Surata,<Null>,<Null>,Santander,CO68,Colombia,CO,1/1/18,4/16/20,<Null>,1.224696,0.029727,,,,,,,,,,,,,,,,,,,,,,,,,
976,Polygon,Susa,CO25779,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.534258,0.008499,,,,,,,,,,,,,,,,,,,,,,,,,
977,Polygon,Susacón,CO15774,Susacon,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.748386,0.01492,,,,,,,,,,,,,,,,,,,,,,,,,
978,Polygon,Sutamarchán,CO15776,Sutamarchan,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.471896,0.008448,,,,,,,,,,,,,,,,,,,,,,,,,
979,Polygon,Sutatausa,CO25781,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.378061,0.00529,,,,,,,,,,,,,,,,,,,,,,,,,
980,Polygon,Sutatenza,CO15778,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.307707,0.003353,,,,,,,,,,,,,,,,,,,,,,,,,
981,Polygon,Tabio,CO25785,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.428971,0.006131,,,,,,,,,,,,,,,,,,,,,,,,,
982,Polygon,Tadó,CO27787,Tado,<Null>,<Null>,Chocó,CO27,Colombia,CO,1/1/18,4/16/20,<Null>,1.894877,0.058223,,,,,,,,,,,,,,,,,,,,,,,,,
983,Polygon,Talaigua Nuevo,CO13780,<Null>,<Null>,<Null>,Bolívar,CO13,Colombia,CO,1/1/18,4/16/20,<Null>,0.914096,0.020515,,,,,,,,,,,,,,,,,,,,,,,,,
984,Polygon,Tamalameque,CO20787,<Null>,<Null>,<Null>,Cesar,CO20,Colombia,CO,1/1/18,4/16/20,<Null>,1.041393,0.042194,,,,,,,,,,,,,,,,,,,,,,,,,
985,Polygon,Támara,CO85400,Tamara,<Null>,<Null>,Casanare,CO85,Colombia,CO,1/1/18,4/16/20,<Null>,1.791206,0.089013,,,,,,,,,,,,,,,,,,,,,,,,,
986,Polygon,Tame,CO81794,<Null>,<Null>,<Null>,Arauca,CO81,Colombia,CO,1/1/18,4/16/20,<Null>,3.938087,0.44219,,,,,,,,,,,,,,,,,,,,,,,,,
987,Polygon,Támesis,CO05789,Tamesis,<Null>,<Null>,Antioquia,CO05,Colombia,CO,1/1/18,4/16/20,<Null>,0.79171,0.020574,,,,,,,,,,,,,,,,,,,,,,,,,
988,Polygon,Taminango,CO52786,<Null>,<Null>,<Null>,Nariño,CO52,Colombia,CO,1/1/18,4/16/20,<Null>,0.660164,0.019009,,,,,,,,,,,,,,,,,,,,,,,,,
989,Polygon,Tangua,CO52788,<Null>,<Null>,<Null>,Nariño,CO52,Colombia,CO,1/1/18,4/16/20,<Null>,0.780842,0.017652,,,,,,,,,,,,,,,,,,,,,,,,,
990,Polygon,Taraira,CO97666,<Null>,<Null>,<Null>,Vaupés,CO97,Colombia,CO,1/1/18,4/16/20,<Null>,6.710582,0.526121,,,,,,,,,,,,,,,,,,,,,,,,,
991,Polygon,Tarapacá,CO91798,Tarapaca,<Null>,<Null>,Amazonas,CO91,Colombia,CO,1/1/18,4/16/20,<Null>,5.21663,0.743959,,,,,,,,,,,,,,,,,,,,,,,,,
992,Polygon,Tarazá,CO05790,Taraza,<Null>,<Null>,Antioquia,CO05,Colombia,CO,1/1/18,4/16/20,<Null>,2.383251,0.094076,,,,,,,,,,,,,,,,,,,,,,,,,
993,Polygon,Tarqui,CO41791,<Null>,<Null>,<Null>,Huila,CO41,Colombia,CO,1/1/18,4/16/20,<Null>,0.913108,0.029466,,,,,,,,,,,,,,,,,,,,,,,,,
994,Polygon,Tarso,CO05792,<Null>,<Null>,<Null>,Antioquia,CO05,Colombia,CO,1/1/18,4/16/20,<Null>,0.462149,0.009829,,,,,,,,,,,,,,,,,,,,,,,,,
995,Polygon,Tasco,CO15790,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.810536,0.017114,,,,,,,,,,,,,,,,,,,,,,,,,
996,Polygon,Tauramena,CO85410,<Null>,<Null>,<Null>,Casanare,CO85,Colombia,CO,1/1/18,4/16/20,<Null>,4.250666,0.194001,,,,,,,,,,,,,,,,,,,,,,,,,
997,Polygon,Tausa,CO25793,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.973225,0.016466,,,,,,,,,,,,,,,,,,,,,,,,,
998,Polygon,Tello,CO41799,<Null>,<Null>,<Null>,Huila,CO41,Colombia,CO,1/1/18,4/16/20,<Null>,1.472475,0.043135,,,,,,,,,,,,,,,,,,,,,,,,,
999,Polygon,Tena,CO25797,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.395738,0.004192,,,,,,,,,,,,,,,,,,,,,,,,,
1000,Polygon,Tenerife,CO47798,<Null>,<Null>,<Null>,Magdalena,CO47,Colombia,CO,1/1/18,4/16/20,<Null>,1.099416,0.040573,,,,,,,,,,,,,,,,,,,,,,,,,
1001,Polygon,Tenjo,CO25799,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.565807,0.009313,,,,,,,,,,,,,,,,,,,,,,,,,
1002,Polygon,Tenza,CO15798,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.328585,0.00374,,,,,,,,,,,,,,,,,,,,,,,,,
1003,Polygon,Teorama,CO54800,<Null>,<Null>,<Null>,Norte de Santander,CO54,Colombia,CO,1/1/18,4/16/20,<Null>,2.594526,0.076161,,,,,,,,,,,,,,,,,,,,,,,,,
1004,Polygon,Teruel,CO41801,<Null>,<Null>,<Null>,Huila,CO41,Colombia,CO,1/1/18,4/16/20,<Null>,1.67803,0.038338,,,,,,,,,,,,,,,,,,,,,,,,,
1005,Polygon,Tesalia,CO41797,<Null>,<Null>,<Null>,Huila,CO41,Colombia,CO,1/1/18,4/16/20,<Null>,1.156522,0.029822,,,,,,,,,,,,,,,,,,,,,,,,,
1006,Polygon,Tibacuy,CO25805,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.433371,0.006904,,,,,,,,,,,,,,,,,,,,,,,,,
1007,Polygon,Tibaná,CO15804,Tibana,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.560833,0.009938,,,,,,,,,,,,,,,,,,,,,,,,,
1008,Polygon,Tibasosa,CO15806,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.510612,0.007652,,,,,,,,,,,,,,,,,,,,,,,,,
1009,Polygon,Tibirita,CO25807,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.330808,0.004611,,,,,,,,,,,,,,,,,,,,,,,,,
1010,Polygon,Tibú,CO54810,Tibu,<Null>,<Null>,Norte de Santander,CO54,Colombia,CO,1/1/18,4/16/20,<Null>,4.086298,0.220099,,,,,,,,,,,,,,,,,,,,,,,,,
1011,Polygon,Tierralta,CO23807,<Null>,<Null>,<Null>,Córdoba,CO23,Colombia,CO,1/1/18,4/16/20,<Null>,3.73428,0.404272,,,,,,,,,,,,,,,,,,,,,,,,,
1012,Polygon,Timaná,CO41807,Timana,<Null>,<Null>,Huila,CO41,Colombia,CO,1/1/18,4/16/20,<Null>,0.67409,0.015081,,,,,,,,,,,,,,,,,,,,,,,,,
1013,Polygon,Timbío,CO19807,Timbio,<Null>,<Null>,Cauca,CO19,Colombia,CO,1/1/18,4/16/20,<Null>,0.988367,0.016332,,,,,,,,,,,,,,,,,,,,,,,,,
1014,Polygon,Timbiquí,CO19809,Timbiqui,<Null>,<Null>,Cauca,CO19,Colombia,CO,1/1/18,4/16/20,<Null>,2.438391,0.166754,,,,,,,,,,,,,,,,,,,,,,,,,
1015,Polygon,Tinjacá,CO15808,Tinjaca,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.394506,0.006509,,,,,,,,,,,,,,,,,,,,,,,,,
1016,Polygon,Tipacoque,CO15810,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.371412,0.005878,,,,,,,,,,,,,,,,,,,,,,,,,
1017,Polygon,Tiquisio,CO13810,<Null>,<Null>,<Null>,Bolívar,CO13,Colombia,CO,1/1/18,4/16/20,<Null>,1.608995,0.062639,,,,,,,,,,,,,,,,,,,,,,,,,
1018,Polygon,Titiribí,CO05809,Titiribi,<Null>,<Null>,Antioquia,CO05,Colombia,CO,1/1/18,4/16/20,<Null>,0.486822,0.011454,,,,,,,,,,,,,,,,,,,,,,,,,
1019,Polygon,Toca,CO15814,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.542314,0.013729,,,,,,,,,,,,,,,,,,,,,,,,,
1020,Polygon,Tocaima,CO25815,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,1.026837,0.020029,,,,,,,,,,,,,,,,,,,,,,,,,
1021,Polygon,Tocancipá,CO25817,Tocancipa,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.506874,0.005972,,,,,,,,,,,,,,,,,,,,,,,,,
1022,Polygon,Togüí,CO15816,Togui,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.477133,0.008283,,,,,,,,,,,,,,,,,,,,,,,,,
1023,Polygon,Toledo,CO05819,<Null>,<Null>,<Null>,Antioquia,CO05,Colombia,CO,1/1/18,4/16/20,<Null>,0.504805,0.010023,,,,,,,,,,,,,,,,,,,,,,,,,
1024,Polygon,Toledo,CO54820,<Null>,<Null>,<Null>,Norte de Santander,CO54,Colombia,CO,1/1/18,4/16/20,<Null>,2.081923,0.121113,,,,,,,,,,,,,,,,,,,,,,,,,
1025,Polygon,Tona,CO68820,<Null>,<Null>,<Null>,Santander,CO68,Colombia,CO,1/1/18,4/16/20,<Null>,0.890182,0.027064,,,,,,,,,,,,,,,,,,,,,,,,,
1026,Polygon,Tópaga,CO15820,Topaga,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.271281,0.002744,,,,,,,,,,,,,,,,,,,,,,,,,
1027,Polygon,Topaipí,CO25823,Topaipi,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.770982,0.011725,,,,,,,,,,,,,,,,,,,,,,,,,
1028,Polygon,Toribío,CO19821,Toribio,<Null>,<Null>,Cauca,CO19,Colombia,CO,1/1/18,4/16/20,<Null>,0.999401,0.039979,,,,,,,,,,,,,,,,,,,,,,,,,
1029,Polygon,Toro,CO76823,<Null>,<Null>,<Null>,Valle del Cauca,CO76,Colombia,CO,1/1/18,4/16/20,<Null>,0.660025,0.014307,,,,,,,,,,,,,,,,,,,,,,,,,
1030,Polygon,Tota,CO15822,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.716828,0.015993,,,,,,,,,,,,,,,,,,,,,,,,,
1031,Polygon,Totoró,CO19824,Totoro,<Null>,<Null>,Cauca,CO19,Colombia,CO,1/1/18,4/16/20,<Null>,1.328472,0.032836,,,,,,,,,,,,,,,,,,,,,,,,,
1032,Polygon,Trinidad,CO85430,<Null>,<Null>,<Null>,Casanare,CO85,Colombia,CO,1/1/18,4/16/20,<Null>,4.996441,0.241719,,,,,,,,,,,,,,,,,,,,,,,,,
1033,Polygon,Trujillo,CO76828,<Null>,<Null>,<Null>,Valle del Cauca,CO76,Colombia,CO,1/1/18,4/16/20,<Null>,0.885376,0.02502,,,,,,,,,,,,,,,,,,,,,,,,,
1034,Polygon,Tubará,CO08832,Tubara,<Null>,<Null>,Atlántico,CO08,Colombia,CO,1/1/18,4/16/20,<Null>,0.73825,0.015129,,,,,,,,,,,,,,,,,,,,,,,,,
1035,Polygon,Tuchín,CO23815,Tuchin,<Null>,<Null>,Córdoba,CO23,Colombia,CO,1/1/18,4/16/20,<Null>,0.609075,0.008747,,,,,,,,,,,,,,,,,,,,,,,,,
1036,Polygon,Tuluá,CO76834,Tulua,<Null>,<Null>,Valle del Cauca,CO76,Colombia,CO,1/1/18,4/16/20,<Null>,1.954966,0.073969,,,,,,,,,,,,,,,,,,,,,,,,,
1037,Polygon,Tunja,CO15001,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.572327,0.009766,,,,,,,,,,,,,,,,,,,,,,,,,
1038,Polygon,Tununguá,CO15832,Tunungua,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.251303,0.002386,,,,,,,,,,,,,,,,,,,,,,,,,
1039,Polygon,Túquerres,CO52838,Tuquerres,<Null>,<Null>,Nariño,CO52,Colombia,CO,1/1/18,4/16/20,<Null>,0.755709,0.017506,,,,,,,,,,,,,,,,,,,,,,,,,
1040,Polygon,Turbaco,CO13836,<Null>,<Null>,<Null>,Bolívar,CO13,Colombia,CO,1/1/18,4/16/20,<Null>,0.688519,0.016665,,,,,,,,,,,,,,,,,,,,,,,,,
1041,Polygon,Turbaná,CO13838,Turbana,<Null>,<Null>,Bolívar,CO13,Colombia,CO,1/1/18,4/16/20,<Null>,1.032801,0.015764,,,,,,,,,,,,,,,,,,,,,,,,,
1042,Polygon,Turbo,CO05837,<Null>,<Null>,<Null>,Antioquia,CO05,Colombia,CO,1/1/18,4/16/20,<Null>,6.611778,0.238949,,,,,,,,,,,,,,,,,,,,,,,,,
1043,Polygon,Turmequé,CO15835,Turmeque,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.388321,0.006502,,,,,,,,,,,,,,,,,,,,,,,,,
1044,Polygon,Tuta,CO15837,<Null>,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.705995,0.013493,,,,,,,,,,,,,,,,,,,,,,,,,
1045,Polygon,Tutazá,CO15839,Tutaza,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.503627,0.009962,,,,,,,,,,,,,,,,,,,,,,,,,
1046,Polygon,Ubalá,CO25839,Ubala,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,1.463568,0.042582,,,,,,,,,,,,,,,,,,,,,,,,,
1047,Polygon,Ubaque,CO25841,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.527974,0.008726,,,,,,,,,,,,,,,,,,,,,,,,,
1048,Polygon,Ulloa,CO76845,<Null>,<Null>,<Null>,Valle del Cauca,CO76,Colombia,CO,1/1/18,4/16/20,<Null>,0.514651,0.003409,,,,,,,,,,,,,,,,,,,,,,,,,
1049,Polygon,Úmbita,CO15842,Umbita,<Null>,<Null>,Boyacá,CO15,Colombia,CO,1/1/18,4/16/20,<Null>,0.549026,0.011915,,,,,,,,,,,,,,,,,,,,,,,,,
1050,Polygon,Une,CO25845,<Null>,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.892927,0.017036,,,,,,,,,,,,,,,,,,,,,,,,,
1051,Polygon,Unguía,CO27800,Unguia,<Null>,<Null>,Chocó,CO27,Colombia,CO,1/1/18,4/16/20,<Null>,1.756959,0.097387,,,,,,,,,,,,,,,,,,,,,,,,,
1052,Polygon,Unión Panamericana,CO27810,Union Panamericana,<Null>,<Null>,Chocó,CO27,Colombia,CO,1/1/18,4/16/20,<Null>,0.988237,0.014472,,,,,,,,,,,,,,,,,,,,,,,,,
1053,Polygon,Uramita,CO05842,<Null>,<Null>,<Null>,Antioquia,CO05,Colombia,CO,1/1/18,4/16/20,<Null>,0.922633,0.021731,,,,,,,,,,,,,,,,,,,,,,,,,
1054,Polygon,Uribe,CO50370,<Null>,<Null>,<Null>,Meta,CO50,Colombia,CO,1/1/18,4/16/20,<Null>,5.016808,0.523669,,,,,,,,,,,,,,,,,,,,,,,,,
1055,Polygon,Uribia,CO44847,<Null>,<Null>,<Null>,La Guajira,CO44,Colombia,CO,1/1/18,4/16/20,<Null>,6.112712,0.653549,,,,,,,,,,,,,,,,,,,,,,,,,
1056,Polygon,Urrao,CO05847,<Null>,<Null>,<Null>,Antioquia,CO05,Colombia,CO,1/1/18,4/16/20,<Null>,2.855268,0.209195,,,,,,,,,,,,,,,,,,,,,,,,,
1057,Polygon,Urumita,CO44855,<Null>,<Null>,<Null>,La Guajira,CO44,Colombia,CO,1/1/18,4/16/20,<Null>,1.050692,0.020332,,,,,,,,,,,,,,,,,,,,,,,,,
1058,Polygon,Usiacurí,CO08849,Usiacuri,<Null>,<Null>,Atlántico,CO08,Colombia,CO,1/1/18,4/16/20,<Null>,0.549905,0.008377,,,,,,,,,,,,,,,,,,,,,,,,,
1059,Polygon,Útica,CO25851,Utica,<Null>,<Null>,Cundinamarca,CO25,Colombia,CO,1/1/18,4/16/20,<Null>,0.533078,0.007511,,,,,,,,,,,,,,,,,,,,,,,,,
1060,Polygon,Valdivia,CO05854,<Null>,<Null>,<Null>,Antioquia,CO05,Colombia,CO,1/1/18,4/16/20,<Null>,1.530963,0.046459,,,,,,,,,,,,,,,,,,,,,,,,,
